pricedate,Expiry,strike,option_type,impliedvol
02/04/2026,18/12/2026,2800,Put,50.44154358
02/04/2026,18/12/2026,3000,Put,48.16788864
02/04/2026,18/12/2026,3200,Put,45.89280701
02/04/2026,18/12/2026,6000,Put,23.98343468
02/04/2026,18/12/2026,6200,Put,22.91570854
02/04/2026,18/12/2026,6400,Put,21.80622864
02/04/2026,18/12/2026,6600,Put,20.64450073
02/04/2026,18/12/2026,6800,Put,19.37778473
02/04/2026,18/12/2026,7000,Put,18.05537415
02/04/2026,18/12/2026,7200,Put,16.76671982
02/04/2026,18/12/2026,7400,Put,15.61403847
02/04/2026,18/12/2026,7600,Put,14.79900646
02/04/2026,18/12/2026,7800,Put,14.3533287
02/04/2026,18/12/2026,8000,Put,14.30535316
02/04/2026,18/12/2026,8200,Put,14.56612778
02/04/2026,18/12/2026,8400,Put,15.01950455
02/04/2026,18/12/2026,8600,Put,15.72508526
02/04/2026,18/12/2026,8800,Put,16.48271751
02/04/2026,18/12/2026,9000,Put,17.63115692
02/04/2026,18/12/2026,9200,Put,18.19917107
02/04/2026,18/12/2026,200,Call,
02/04/2026,18/12/2026,400,Call,
02/04/2026,18/12/2026,600,Call,
02/04/2026,18/12/2026,800,Call,
02/04/2026,18/12/2026,1000,Call,
02/04/2026,18/12/2026,1200,Call,
02/04/2026,18/12/2026,1400,Call,
02/04/2026,18/12/2026,1600,Call,
02/04/2026,18/12/2026,200,Put,121.4622116
02/04/2026,18/12/2026,400,Put,99.22172546
02/04/2026,18/12/2026,600,Put,90.77754974
02/04/2026,18/12/2026,800,Put,84.14141083
02/04/2026,18/12/2026,1000,Put,78.77505493
02/04/2026,18/12/2026,1200,Put,74.48162842
02/04/2026,18/12/2026,1400,Put,70.65427399
02/04/2026,18/12/2026,1600,Put,67.09654236
02/04/2026,18/12/2026,9600,Call,15.32659817
02/04/2026,18/12/2026,10000,Call,16.20306015
02/04/2026,18/12/2026,9600,Put,20.24090195
02/04/2026,18/12/2026,10000,Put,21.55909348
02/04/2026,18/12/2026,12000,Call,20.02670479
02/04/2026,18/12/2026,12000,Put,29.2877655
02/04/2026,18/12/2026,6100,Call,22.84888458
02/04/2026,18/12/2026,6300,Call,21.81308365
02/04/2026,18/12/2026,6500,Call,20.72901344
02/04/2026,18/12/2026,6700,Call,19.5373745
02/04/2026,18/12/2026,6100,Put,23.45620155
02/04/2026,18/12/2026,6300,Put,22.36813354
02/04/2026,18/12/2026,6500,Put,21.23760605
02/04/2026,18/12/2026,6700,Put,20.01974297
02/04/2026,18/12/2026,4050,Put,37.30203247
02/04/2026,18/12/2026,5650,Put,25.85091782
02/04/2026,18/12/2026,5550,Put,26.40476799
02/04/2026,18/12/2026,4150,Put,36.40113831
02/04/2026,18/12/2026,5850,Put,24.76513863
02/04/2026,18/12/2026,4250,Put,35.52233505
02/04/2026,18/12/2026,3950,Put,38.23237228
02/04/2026,18/12/2026,5750,Put,25.31265068
02/04/2026,18/12/2026,4350,Put,34.66806412
02/04/2026,18/12/2026,5050,Put,29.42565155
02/04/2026,18/12/2026,4450,Put,33.84466171
02/04/2026,18/12/2026,4650,Put,32.26800537
02/04/2026,18/12/2026,5950,Put,24.25123978
02/04/2026,18/12/2026,6250,Put,22.64284706
02/04/2026,18/12/2026,4550,Put,33.04012299
02/04/2026,18/12/2026,6350,Put,22.09214973
02/04/2026,18/12/2026,4950,Put,30.095047
02/04/2026,18/12/2026,6450,Put,21.52386665
02/04/2026,18/12/2026,6150,Put,23.183918
02/04/2026,18/12/2026,4750,Put,31.52300262
02/04/2026,18/12/2026,6550,Put,20.94412231
02/04/2026,18/12/2026,6050,Put,23.72028923
02/04/2026,18/12/2026,4850,Put,30.80163956
02/04/2026,18/12/2026,5150,Put,28.76714134
02/04/2026,18/12/2026,4950,Call,28.82022285
02/04/2026,18/12/2026,6350,Call,21.53577995
02/04/2026,18/12/2026,4850,Call,29.40478897
02/04/2026,18/12/2026,6250,Call,22.08073044
02/04/2026,18/12/2026,4750,Call,29.92951202
02/04/2026,18/12/2026,6150,Call,22.60316277
02/04/2026,18/12/2026,6450,Call,21.00819397
02/04/2026,18/12/2026,6550,Call,20.43483543
02/04/2026,18/12/2026,6050,Call,23.10132027
02/04/2026,18/12/2026,3850,Call,35.62251282
02/04/2026,18/12/2026,5250,Call,27.1143837
02/04/2026,18/12/2026,5350,Call,26.59162712
02/04/2026,18/12/2026,4050,Call,34.44137573
02/04/2026,18/12/2026,5450,Call,26.0770359
02/04/2026,18/12/2026,5650,Call,25.10652161
02/04/2026,18/12/2026,5550,Call,25.59683418
02/04/2026,18/12/2026,4150,Call,33.7783699
02/04/2026,18/12/2026,5850,Call,24.12920761
02/04/2026,18/12/2026,3950,Call,34.98403549
02/04/2026,18/12/2026,4250,Call,33.08013916
02/04/2026,18/12/2026,4350,Call,32.45619965
02/04/2026,18/12/2026,5750,Call,24.61800385
02/04/2026,18/12/2026,4450,Call,31.82279778
02/04/2026,18/12/2026,5150,Call,27.65531921
02/04/2026,18/12/2026,5950,Call,23.64925385
02/04/2026,18/12/2026,5050,Call,28.2458744
02/04/2026,18/12/2026,4650,Call,30.55468369
02/04/2026,18/12/2026,4550,Call,31.20261574
02/04/2026,18/12/2026,3850,Put,39.19302368
02/04/2026,18/12/2026,5250,Put,28.14545631
02/04/2026,18/12/2026,5350,Put,27.54147339
02/04/2026,18/12/2026,5450,Put,26.95370483
02/04/2026,18/12/2026,9400,Put,19.36536598
02/04/2026,18/12/2026,6650,Put,20.33528328
02/04/2026,18/12/2026,6900,Put,18.72324944
02/04/2026,18/12/2026,7100,Put,17.38847542
02/04/2026,18/12/2026,6650,Call,19.84489822
02/04/2026,18/12/2026,6900,Call,18.24044991
02/04/2026,18/12/2026,7100,Call,16.90048027
02/04/2026,18/12/2026,9400,Call,14.89673424
02/04/2026,18/12/2026,7300,Call,15.63658619
02/04/2026,18/12/2026,7050,Call,17.23482704
02/04/2026,18/12/2026,6750,Call,19.22122955
02/04/2026,18/12/2026,7500,Call,14.57345295
02/04/2026,18/12/2026,7250,Call,15.93439102
02/04/2026,18/12/2026,7900,Call,13.26072216
02/04/2026,18/12/2026,6950,Call,17.90014458
02/04/2026,18/12/2026,6850,Call,18.57092285
02/04/2026,18/12/2026,7700,Call,13.77767563
02/04/2026,18/12/2026,7150,Call,16.57431412
02/04/2026,18/12/2026,7300,Put,16.18238449
02/04/2026,18/12/2026,6750,Put,19.70327568
02/04/2026,18/12/2026,7050,Put,17.72089195
02/04/2026,18/12/2026,7250,Put,16.46923637
02/04/2026,18/12/2026,7500,Put,15.18138409
02/04/2026,18/12/2026,6950,Put,18.39121437
02/04/2026,18/12/2026,7900,Put,14.23778534
02/04/2026,18/12/2026,7150,Put,17.07309341
02/04/2026,18/12/2026,6850,Put,19.04948997
02/04/2026,18/12/2026,7700,Put,14.52472973
02/04/2026,18/12/2026,11000,Call,18.20890427
02/04/2026,18/12/2026,11000,Put,25.89471817
02/04/2026,18/12/2026,4675,Call,30.52335167
02/04/2026,18/12/2026,6025,Call,23.22925949
02/04/2026,18/12/2026,5875,Call,24.00514221
02/04/2026,18/12/2026,6175,Call,22.46711731
02/04/2026,18/12/2026,6225,Call,22.20234299
02/04/2026,18/12/2026,2900,Call,38.59243393
02/04/2026,18/12/2026,4525,Call,31.43856621
02/04/2026,18/12/2026,4325,Put,34.87853622
02/04/2026,18/12/2026,2900,Put,49.29352188
02/04/2026,18/12/2026,5825,Put,24.91168594
02/04/2026,18/12/2026,2700,Put,51.6276207
02/04/2026,18/12/2026,4125,Put,36.61727142
02/04/2026,18/12/2026,4175,Put,36.18321228
02/04/2026,18/12/2026,5625,Put,25.98764229
02/04/2026,18/12/2026,5675,Put,25.71507454
02/04/2026,18/12/2026,3100,Put,47.02893066
02/04/2026,18/12/2026,6225,Put,22.78022194
02/04/2026,18/12/2026,4575,Put,32.85186005
02/04/2026,18/12/2026,4725,Put,31.70802689
02/04/2026,18/12/2026,6025,Put,23.85441208
02/04/2026,18/12/2026,4375,Put,34.45888901
02/04/2026,18/12/2026,6075,Put,23.58742523
02/04/2026,18/12/2026,4525,Put,33.2395401
02/04/2026,18/12/2026,5875,Put,24.65003586
02/04/2026,18/12/2026,6275,Put,22.50845528
02/04/2026,18/12/2026,6725,Put,19.86254883
02/04/2026,18/12/2026,5125,Put,28.93478394
02/04/2026,18/12/2026,4975,Put,29.92750931
02/04/2026,18/12/2026,4775,Put,31.33838463
02/04/2026,18/12/2026,6525,Put,21.09126282
02/04/2026,18/12/2026,6475,Put,21.38331795
02/04/2026,18/12/2026,5075,Put,29.25659561
02/04/2026,18/12/2026,5525,Put,26.53769112
02/04/2026,18/12/2026,4825,Put,30.97717476
02/04/2026,18/12/2026,5275,Put,27.99449158
02/04/2026,18/12/2026,2500,Put,54.09722137
02/04/2026,18/12/2026,6675,Put,20.17726326
02/04/2026,18/12/2026,5475,Put,26.81749153
02/04/2026,18/12/2026,5325,Put,27.694664
02/04/2026,18/12/2026,4425,Put,34.04447556
02/04/2026,18/12/2026,5575,Put,26.26088715
02/04/2026,18/12/2026,5775,Put,25.18004417
02/04/2026,18/12/2026,5725,Put,25.44680786
02/04/2026,18/12/2026,4975,Call,28.62718773
02/04/2026,18/12/2026,6625,Call,19.99196625
02/04/2026,18/12/2026,6475,Call,20.86661148
02/04/2026,18/12/2026,4775,Call,29.84712029
02/04/2026,18/12/2026,6425,Call,21.14452744
02/04/2026,18/12/2026,5125,Call,27.81543159
02/04/2026,18/12/2026,5175,Call,27.51292419
02/04/2026,18/12/2026,4925,Call,28.99255562
02/04/2026,18/12/2026,6675,Call,19.69100189
02/04/2026,18/12/2026,5525,Call,25.74322319
02/04/2026,18/12/2026,5325,Call,26.76600266
02/04/2026,18/12/2026,5375,Call,26.42543221
02/04/2026,18/12/2026,5775,Call,24.51025581
02/04/2026,18/12/2026,5575,Call,25.49419594
02/04/2026,18/12/2026,6575,Put,20.79372787
02/04/2026,18/12/2026,4875,Put,30.62233543
02/04/2026,18/12/2026,5175,Put,28.61294937
02/04/2026,18/12/2026,5425,Put,27.10352898
02/04/2026,18/12/2026,4925,Put,30.27464294
02/04/2026,18/12/2026,5225,Put,28.29513741
02/04/2026,18/12/2026,5375,Put,27.38953209
02/04/2026,18/12/2026,4175,Call,33.63881302
02/04/2026,18/12/2026,5825,Call,24.2467804
02/04/2026,18/12/2026,4425,Call,32.07094955
02/04/2026,18/12/2026,5625,Call,25.24411583
02/04/2026,18/12/2026,4225,Call,33.34942245
02/04/2026,18/12/2026,3100,Call,39.46974564
02/04/2026,18/12/2026,6125,Call,22.71635628
02/04/2026,18/12/2026,4375,Call,32.32845688
02/04/2026,18/12/2026,4625,Call,30.79268646
02/04/2026,18/12/2026,6325,Call,21.67930412
02/04/2026,18/12/2026,6075,Call,22.98257446
02/04/2026,18/12/2026,6275,Call,21.94429398
02/04/2026,18/12/2026,5975,Call,23.50710678
02/04/2026,18/12/2026,4575,Call,31.00152588
02/04/2026,18/12/2026,6375,Call,21.41837883
02/04/2026,18/12/2026,5025,Call,28.3447628
02/04/2026,18/12/2026,6725,Call,19.3793354
02/04/2026,18/12/2026,5225,Call,27.2451458
02/04/2026,18/12/2026,6575,Call,20.29193878
02/04/2026,18/12/2026,6525,Call,20.58356857
02/04/2026,18/12/2026,4875,Call,29.28884697
02/04/2026,18/12/2026,5075,Call,28.02160072
02/04/2026,18/12/2026,4825,Call,29.54583359
02/04/2026,18/12/2026,5425,Call,26.18783569
02/04/2026,18/12/2026,2500,Call,
02/04/2026,18/12/2026,5275,Call,27.03111458
02/04/2026,18/12/2026,5475,Call,25.93998337
02/04/2026,18/12/2026,4325,Call,32.66607666
02/04/2026,18/12/2026,5675,Call,24.99924088
02/04/2026,18/12/2026,5925,Call,23.77007294
02/04/2026,18/12/2026,2700,Call,38.34960175
02/04/2026,18/12/2026,4275,Call,33.16926193
02/04/2026,18/12/2026,5725,Call,24.7382946
02/04/2026,18/12/2026,4125,Call,33.97146225
02/04/2026,18/12/2026,4725,Call,30.20569038
02/04/2026,18/12/2026,4475,Call,31.63304329
02/04/2026,18/12/2026,4275,Put,35.30447769
02/04/2026,18/12/2026,4225,Put,35.73759079
02/04/2026,18/12/2026,4475,Put,33.64445496
02/04/2026,18/12/2026,6125,Put,23.32209969
02/04/2026,18/12/2026,4625,Put,32.46569061
02/04/2026,18/12/2026,4675,Put,32.08041382
02/04/2026,18/12/2026,6325,Put,22.23074722
02/04/2026,18/12/2026,6175,Put,23.05053902
02/04/2026,18/12/2026,5975,Put,24.118536
02/04/2026,18/12/2026,5925,Put,24.38315392
02/04/2026,18/12/2026,5025,Put,29.5853157
02/04/2026,18/12/2026,6375,Put,21.94872856
02/04/2026,18/12/2026,6625,Put,20.48946381
02/04/2026,18/12/2026,6425,Put,21.66013908
02/04/2026,18/12/2026,7075,Put,17.54904556
02/04/2026,18/12/2026,7425,Put,15.51155949
02/04/2026,18/12/2026,10400,Put,23.5161438
02/04/2026,18/12/2026,7225,Put,16.61968613
02/04/2026,18/12/2026,10600,Put,24.37182236
02/04/2026,18/12/2026,7175,Put,16.92012596
02/04/2026,18/12/2026,10200,Put,22.8934288
02/04/2026,18/12/2026,7275,Put,16.3251152
02/04/2026,18/12/2026,7350,Put,15.91945744
02/04/2026,18/12/2026,10800,Put,25.06146049
02/04/2026,18/12/2026,7375,Put,15.79442978
02/04/2026,18/12/2026,7325,Put,16.05657005
02/04/2026,18/12/2026,7450,Put,15.38346672
02/04/2026,18/12/2026,7575,Put,14.86513424
02/04/2026,18/12/2026,7475,Put,15.26025772
02/04/2026,18/12/2026,7550,Put,14.99099731
02/04/2026,18/12/2026,7750,Put,14.42801666
02/04/2026,18/12/2026,7650,Put,14.6457901
02/04/2026,18/12/2026,7525,Put,15.08569622
02/04/2026,18/12/2026,8100,Put,14.39214611
02/04/2026,18/12/2026,11200,Put,26.51279831
02/04/2026,18/12/2026,9800,Put,21.07605934
02/04/2026,18/12/2026,7850,Put,14.30465508
02/04/2026,18/12/2026,8300,Put,14.81147289
02/04/2026,18/12/2026,6875,Put,18.8911171
02/04/2026,18/12/2026,6975,Put,18.22527313
02/04/2026,18/12/2026,6925,Put,18.56011772
02/04/2026,18/12/2026,7125,Put,17.23220825
02/04/2026,18/12/2026,6825,Put,19.22016335
02/04/2026,18/12/2026,11400,Put,27.25836372
02/04/2026,18/12/2026,6775,Put,19.54173851
02/04/2026,18/12/2026,8500,Put,15.43599224
02/04/2026,18/12/2026,7025,Put,17.88806534
02/04/2026,18/12/2026,7850,Call,13.35809517
02/04/2026,18/12/2026,11200,Call,18.54158974
02/04/2026,18/12/2026,8100,Call,12.99541664
02/04/2026,18/12/2026,9800,Call,15.78930378
02/04/2026,18/12/2026,8300,Call,12.9859848
02/04/2026,18/12/2026,6875,Call,18.40518188
02/04/2026,18/12/2026,8500,Call,13.13186359
02/04/2026,18/12/2026,6775,Call,19.05838203
02/04/2026,18/12/2026,7350,Call,15.34678841
02/04/2026,18/12/2026,6925,Call,18.06793594
02/04/2026,18/12/2026,6975,Call,17.7368412
02/04/2026,18/12/2026,11400,Call,18.8002739
02/04/2026,18/12/2026,7125,Call,16.73792076
02/04/2026,18/12/2026,7025,Call,17.40233803
02/04/2026,18/12/2026,6825,Call,18.73527145
02/04/2026,18/12/2026,7325,Call,15.49133682
02/04/2026,18/12/2026,7075,Call,17.06915092
02/04/2026,18/12/2026,10400,Call,16.96612167
02/04/2026,18/12/2026,7425,Call,14.94574451
02/04/2026,18/12/2026,7175,Call,16.41422272
02/04/2026,18/12/2026,7225,Call,16.10186005
02/04/2026,18/12/2026,7525,Call,14.46517086
02/04/2026,18/12/2026,10200,Call,16.56520271
02/04/2026,18/12/2026,7275,Call,15.78765869
02/04/2026,18/12/2026,7375,Call,15.21111012
02/04/2026,18/12/2026,7450,Call,14.82142258
02/04/2026,18/12/2026,10800,Call,17.70883751
02/04/2026,18/12/2026,7575,Call,14.24382401
02/04/2026,18/12/2026,7475,Call,14.69951725
02/04/2026,18/12/2026,7550,Call,14.35682297
02/04/2026,18/12/2026,10600,Call,17.37327766
02/04/2026,18/12/2026,7650,Call,13.94827366
02/04/2026,18/12/2026,7750,Call,13.62018871
02/04/2026,18/12/2026,8150,Call,12.96936798
02/04/2026,18/12/2026,8900,Call,13.75908852
02/04/2026,18/12/2026,7825,Call,13.41824627
02/04/2026,18/12/2026,7725,Call,13.69599628
02/04/2026,18/12/2026,7950,Call,13.16730881
02/04/2026,18/12/2026,7875,Call,13.30858612
02/04/2026,18/12/2026,8700,Call,13.39867592
02/04/2026,18/12/2026,7775,Call,13.55332375
02/04/2026,18/12/2026,8050,Call,13.04363537
02/04/2026,18/12/2026,8900,Put,17.17870331
02/04/2026,18/12/2026,7950,Put,14.25982666
02/04/2026,18/12/2026,7825,Put,14.31249714
02/04/2026,18/12/2026,8150,Put,14.47163963
02/04/2026,18/12/2026,7725,Put,14.44996643
02/04/2026,18/12/2026,7775,Put,14.41510773
02/04/2026,18/12/2026,8700,Put,16.11770821
02/04/2026,18/12/2026,8050,Put,14.34091187
02/04/2026,18/12/2026,7875,Put,14.27248764
02/04/2026,18/12/2026,7675,Put,14.57982826
02/04/2026,18/12/2026,7625,Put,14.71617889
02/04/2026,18/12/2026,7625,Call,14.04790497
02/04/2026,18/12/2026,7675,Call,13.86608219
02/04/2026,18/12/2026,8450,Call,13.0900507
02/04/2026,18/12/2026,8350,Call,13.00322151
02/04/2026,18/12/2026,8250,Call,12.97035694
02/04/2026,18/12/2026,8550,Call,13.19208813
02/04/2026,18/12/2026,8450,Put,15.19832134
02/04/2026,18/12/2026,8350,Put,14.93740749
02/04/2026,18/12/2026,8250,Put,14.67797279
02/04/2026,18/12/2026,8550,Put,15.625247
06/04/2026,18/12/2026,3300,Call,38.79359055
06/04/2026,18/12/2026,3400,Call,38.37957382
06/04/2026,18/12/2026,3500,Call,37.93053818
06/04/2026,18/12/2026,3600,Call,37.1746521
06/04/2026,18/12/2026,3700,Call,36.60670853
06/04/2026,18/12/2026,3800,Call,35.98258972
06/04/2026,18/12/2026,3900,Call,35.39313507
06/04/2026,18/12/2026,4000,Call,34.73844147
06/04/2026,18/12/2026,4100,Call,34.13013458
06/04/2026,18/12/2026,4200,Call,33.44956207
06/04/2026,18/12/2026,4300,Call,32.80654907
06/04/2026,18/12/2026,4400,Call,32.15112686
06/04/2026,18/12/2026,4500,Call,31.56665993
06/04/2026,18/12/2026,4600,Call,30.93462563
06/04/2026,18/12/2026,4700,Call,30.32159424
06/04/2026,18/12/2026,4800,Call,29.70819855
06/04/2026,18/12/2026,4900,Call,29.13096046
06/04/2026,18/12/2026,5000,Call,28.54712296
06/04/2026,18/12/2026,5100,Call,27.97292137
06/04/2026,18/12/2026,5200,Call,27.40952682
06/04/2026,18/12/2026,5300,Call,26.86190414
06/04/2026,18/12/2026,5400,Call,26.35313034
06/04/2026,18/12/2026,5500,Call,25.83173561
06/04/2026,18/12/2026,5600,Call,25.33220482
06/04/2026,18/12/2026,5700,Call,24.82923126
06/04/2026,18/12/2026,5800,Call,24.33713341
06/04/2026,18/12/2026,5900,Call,23.84462357
06/04/2026,18/12/2026,3300,Put,45.14962006
06/04/2026,18/12/2026,3400,Put,44.06938553
06/04/2026,18/12/2026,3500,Put,43.00647354
06/04/2026,18/12/2026,3600,Put,41.95801544
06/04/2026,18/12/2026,3700,Put,40.91993332
06/04/2026,18/12/2026,3800,Put,39.91617584
06/04/2026,18/12/2026,3900,Put,38.93014145
06/04/2026,18/12/2026,4000,Put,37.97363663
06/04/2026,18/12/2026,4100,Put,37.04170227
06/04/2026,18/12/2026,4200,Put,36.12496948
06/04/2026,18/12/2026,4300,Put,35.24660492
06/04/2026,18/12/2026,4400,Put,34.39037704
06/04/2026,18/12/2026,4500,Put,33.56567383
06/04/2026,18/12/2026,4600,Put,32.75932312
06/04/2026,18/12/2026,4700,Put,31.99911499
06/04/2026,18/12/2026,4800,Put,31.23954773
06/04/2026,18/12/2026,4900,Put,30.51106453
06/04/2026,18/12/2026,5000,Put,29.80865479
06/04/2026,18/12/2026,5100,Put,29.13744926
06/04/2026,18/12/2026,5200,Put,28.48478889
06/04/2026,18/12/2026,5300,Put,27.87772942
06/04/2026,18/12/2026,5400,Put,27.26525879
06/04/2026,18/12/2026,5500,Put,26.69164658
06/04/2026,18/12/2026,5600,Put,26.12538528
06/04/2026,18/12/2026,5700,Put,25.57159615
06/04/2026,18/12/2026,5800,Put,25.03050613
06/04/2026,18/12/2026,5900,Put,24.49408531
06/04/2026,18/12/2026,1800,Call,
06/04/2026,18/12/2026,2000,Call,
06/04/2026,18/12/2026,2200,Call,
06/04/2026,18/12/2026,2400,Call,
06/04/2026,18/12/2026,2600,Call,
06/04/2026,18/12/2026,2800,Call,33.77568054
06/04/2026,18/12/2026,3000,Call,38.7735405
06/04/2026,18/12/2026,3200,Call,39.00159836
06/04/2026,18/12/2026,6000,Call,23.34106255
06/04/2026,18/12/2026,6200,Call,22.31158829
06/04/2026,18/12/2026,6400,Call,21.23418999
06/04/2026,18/12/2026,6600,Call,20.09207344
06/04/2026,18/12/2026,6800,Call,18.82283592
06/04/2026,18/12/2026,7000,Call,17.47210884
06/04/2026,18/12/2026,7200,Call,16.13613319
06/04/2026,18/12/2026,7400,Call,14.96083164
06/04/2026,18/12/2026,7600,Call,14.02151775
06/04/2026,18/12/2026,7800,Call,13.36110687
06/04/2026,18/12/2026,8000,Call,12.98249722
06/04/2026,18/12/2026,8200,Call,12.84510708
06/04/2026,18/12/2026,8400,Call,12.909235
06/04/2026,18/12/2026,8600,Call,13.11398506
06/04/2026,18/12/2026,8800,Call,13.45307541
06/04/2026,18/12/2026,9000,Call,13.84775257
06/04/2026,18/12/2026,9200,Call,14.27624416
06/04/2026,18/12/2026,1800,Put,64.48957062
06/04/2026,18/12/2026,2000,Put,61.42676926
06/04/2026,18/12/2026,2200,Put,58.55030441
06/04/2026,18/12/2026,2400,Put,55.81374741
06/04/2026,18/12/2026,2600,Put,53.26354599
06/04/2026,18/12/2026,2800,Put,50.81576157
06/04/2026,18/12/2026,3000,Put,48.49637222
06/04/2026,18/12/2026,3200,Put,46.2675209
06/04/2026,18/12/2026,6000,Put,23.95479012
06/04/2026,18/12/2026,6200,Put,22.86637688
06/04/2026,18/12/2026,6400,Put,21.74740601
06/04/2026,18/12/2026,6600,Put,20.55413437
06/04/2026,18/12/2026,6800,Put,19.26447868
06/04/2026,18/12/2026,7000,Put,17.91831207
06/04/2026,18/12/2026,7200,Put,16.62707138
06/04/2026,18/12/2026,7400,Put,15.50237751
06/04/2026,18/12/2026,7600,Put,14.65187931
06/04/2026,18/12/2026,7800,Put,14.20093822
06/04/2026,18/12/2026,8000,Put,14.14405918
06/04/2026,18/12/2026,8200,Put,14.36654377
06/04/2026,18/12/2026,8400,Put,14.86454391
06/04/2026,18/12/2026,8600,Put,15.51074219
06/04/2026,18/12/2026,8800,Put,16.53597832
06/04/2026,18/12/2026,9000,Put,17.07682991
06/04/2026,18/12/2026,9200,Put,18.08625793
06/04/2026,18/12/2026,200,Call,
06/04/2026,18/12/2026,400,Call,
06/04/2026,18/12/2026,600,Call,
06/04/2026,18/12/2026,800,Call,
06/04/2026,18/12/2026,1000,Call,
06/04/2026,18/12/2026,1200,Call,
06/04/2026,18/12/2026,1400,Call,
06/04/2026,18/12/2026,1600,Call,
06/04/2026,18/12/2026,200,Put,122.5457306
06/04/2026,18/12/2026,400,Put,100.1281891
06/04/2026,18/12/2026,600,Put,91.10874176
06/04/2026,18/12/2026,800,Put,83.79498291
06/04/2026,18/12/2026,1000,Put,79.37670135
06/04/2026,18/12/2026,1200,Put,74.8979187
06/04/2026,18/12/2026,1400,Put,71.22228241
06/04/2026,18/12/2026,1600,Put,67.7868042
06/04/2026,18/12/2026,9600,Call,15.22634315
06/04/2026,18/12/2026,10000,Call,16.15445709
06/04/2026,18/12/2026,9600,Put,19.71710777
06/04/2026,18/12/2026,10000,Put,21.30926895
06/04/2026,18/12/2026,12000,Call,19.77278709
06/04/2026,18/12/2026,12000,Put,27.99645424
06/04/2026,18/12/2026,6100,Call,22.8302803
06/04/2026,18/12/2026,6300,Call,21.78537369
06/04/2026,18/12/2026,6500,Call,20.68795586
06/04/2026,18/12/2026,6700,Call,19.46730423
06/04/2026,18/12/2026,6100,Put,23.41527557
06/04/2026,18/12/2026,6300,Put,22.31635666
06/04/2026,18/12/2026,6500,Put,21.15607262
06/04/2026,18/12/2026,6700,Put,19.91962433
06/04/2026,18/12/2026,4050,Put,37.50227356
06/04/2026,18/12/2026,5650,Put,25.84797668
06/04/2026,18/12/2026,5550,Put,26.40860367
06/04/2026,18/12/2026,4150,Put,36.58364868
06/04/2026,18/12/2026,5850,Put,24.76330566
06/04/2026,18/12/2026,4250,Put,35.6893959
06/04/2026,18/12/2026,3950,Put,38.4474411
06/04/2026,18/12/2026,5750,Put,25.29354668
06/04/2026,18/12/2026,4350,Put,34.81170273
06/04/2026,18/12/2026,5050,Put,29.47118378
06/04/2026,18/12/2026,4450,Put,33.97903442
06/04/2026,18/12/2026,4650,Put,32.37543106
06/04/2026,18/12/2026,5950,Put,24.22176361
06/04/2026,18/12/2026,6250,Put,22.59775543
06/04/2026,18/12/2026,4550,Put,33.15959167
06/04/2026,18/12/2026,6350,Put,22.03407478
06/04/2026,18/12/2026,4950,Put,30.16208649
06/04/2026,18/12/2026,6450,Put,21.45311356
06/04/2026,18/12/2026,6150,Put,23.14639854
06/04/2026,18/12/2026,4750,Put,31.60354996
06/04/2026,18/12/2026,6550,Put,20.86375809
06/04/2026,18/12/2026,6050,Put,23.68716049
06/04/2026,18/12/2026,4850,Put,30.86541748
06/04/2026,18/12/2026,5150,Put,28.81106949
06/04/2026,18/12/2026,4950,Call,28.80760956
06/04/2026,18/12/2026,6350,Call,21.51118088
06/04/2026,18/12/2026,4850,Call,29.42969894
06/04/2026,18/12/2026,6250,Call,22.04512215
06/04/2026,18/12/2026,4750,Call,30.03473854
06/04/2026,18/12/2026,6150,Call,22.57304955
06/04/2026,18/12/2026,6450,Call,20.95103455
06/04/2026,18/12/2026,6550,Call,20.37939453
06/04/2026,18/12/2026,6050,Call,23.08409309
06/04/2026,18/12/2026,3850,Call,35.68115997
06/04/2026,18/12/2026,5250,Call,27.1401825
06/04/2026,18/12/2026,5350,Call,26.6155014
06/04/2026,18/12/2026,4050,Call,34.45645523
06/04/2026,18/12/2026,5450,Call,26.09177017
06/04/2026,18/12/2026,5650,Call,25.08710289
06/04/2026,18/12/2026,5550,Call,25.58999062
06/04/2026,18/12/2026,4150,Call,33.79840469
06/04/2026,18/12/2026,5850,Call,24.09405136
06/04/2026,18/12/2026,3950,Call,35.02209091
06/04/2026,18/12/2026,4250,Call,33.10816574
06/04/2026,18/12/2026,4350,Call,32.4905014
06/04/2026,18/12/2026,5750,Call,24.58274651
06/04/2026,18/12/2026,4450,Call,31.915308
06/04/2026,18/12/2026,5150,Call,27.67660713
06/04/2026,18/12/2026,5950,Call,23.59071922
06/04/2026,18/12/2026,5050,Call,28.22662926
06/04/2026,18/12/2026,4650,Call,30.64118004
06/04/2026,18/12/2026,4550,Call,31.27509308
06/04/2026,18/12/2026,3850,Put,39.42012024
06/04/2026,18/12/2026,5250,Put,28.17718124
06/04/2026,18/12/2026,5350,Put,27.57089806
06/04/2026,18/12/2026,5450,Put,26.97158432
06/04/2026,18/12/2026,9400,Put,19.14565086
06/04/2026,18/12/2026,6650,Put,20.24451065
06/04/2026,18/12/2026,6900,Put,18.59710121
06/04/2026,18/12/2026,7100,Put,17.25087357
06/04/2026,18/12/2026,6650,Call,19.78491783
06/04/2026,18/12/2026,6900,Call,18.16028976
